review_id,label,user,ip,star,text
REVIEW2935,-,USER2838,IP1868,4,团购的还不错，印度飞饼很喜欢吃，其他的一般般吧，每次去都没什么人，服务还行
REVIEW2936,-,USER2839,IP168,5,服务真心不错，没点饮料服务员主动倒了白开水，吃过那么多家饭店都没遇到过，真心觉得感动了，呵呵呵呵呵呵
REVIEW2937,-,USER2840,IP2019,4,特色：里边有个昆曲的戏台，每天有昆曲表演。………………………………………………………………：………………………………………………………………………………＆＆……＆＆
REVIEW2938,+,USER344,IP2020,5,"最爱三黄鸡,鸡肉嫰是嫰的来,也不油,我一口气吃了腿肉和翅膀:)还有个特色八爪鱼抄年糕,八爪鱼非常非常Q,配上糯糯滑滑的年糕,太美味了!还有个黑椒牛仔骨也不错,肉满嫰的 一点都不老,黑椒味道十足"
REVIEW2939,-,USER2841,IP2021,5,好吃，金山区的又一美食，真不是传说呀。以前看时尚频道美食栏目介绍过。夏天吃一碗热气腾腾的老鸭汤，一身大汗淋漓，真舒服呀。
REVIEW2940,-,USER2842,IP2022,5,老板人超好，亲自送货上门，口味相当不错，给妈妈买的，她说很好吃。
REVIEW2941,-,USER2843,IP407,4,第一次去大学城玩儿，吃完午饭想来点甜品的时候正好看到了花神咖啡馆，很喜欢小店的风格，还有懒猫陪伴，感觉特好，选择做对了！
REVIEW2942,+,USER2844,IP2023,5,    比较隐蔽，又不算特别隐蔽，顺着门牌号码还是很容易找到的，在马路上就能看到，新旺对面的弄堂里第一家哈~     说说吃的东西，私厨的关系，菜品不算很多，不过每样都看得出很精致，法式鹅肝超赞！鹅肝的口感很嫩，很饱满，这个打满分。。刺身里面最爱帆立贝和北极贝，一个有嚼劲，一个很爽滑，三文鱼已经不能满足我了，哈哈。。寿喜锅甜而不腻，牛肉配的比较上等，有生鸡蛋~可以当做一道主食，能加乌冬面，吃的很饱~
REVIEW2943,-,USER2845,IP2024,5,很好哎。闺蜜老来了，位置偏，人少，环境真心不错。工作日来的话，一上午不见人。服务也很好，老板小妹很好说话的。
REVIEW2944,+,USER1083,IP2025,4,啦啦啦～～我自己极少吃五花肉之类的，昨天晚饭和老公一起去的这家店，因为老公特别喜欢吃五花肉，就当看着他吃吧，上菜速度也很快，老公说很香肉还很嫩的，他倒是吃的津津有味的。我吃了石锅拌饭，还是很好吃的。价格遇上打折还是不错滴～
REVIEW2945,+,USER2846,IP117,5,中午去的时候人不多哦，毕竟现在的天气真的很热，不过夏天吃着火锅和冰啤酒真的也很舒服的就是了。这家很不错，值得推荐
REVIEW2946,-,USER2847,IP2026,5,各种奶味，非常好闻。嘿嘿，有的人很不喜欢这种味道。但是我却很喜欢这样的味道。难道是因为我特别喜欢吃蛋糕的原因么、、、
REVIEW2947,-,USER2848,IP2027,5,味道很好，价格也很实惠，推荐下，推荐芒果冰沙，咖啡。。。。。。。。。。。。。。。。。。。。。。。。。
REVIEW2948,-,USER2849,IP2028,5,“窝窝团”订的团购，很划算，88元套餐三人吃很饱，味道也不错，这家很厚道，没有因为团购而影响质量，吃得很开心，烤鸭很正宗，热腾腾的，沾酱味道好极了！小米粥也很好喝！这家的服务员也热情！还会再去！！！
REVIEW2949,+,USER2850,IP2029,5,哇塞！前天去金桥家乐福的大食代吃饭，居然能看到口水面，真没想到这里也有，记得第一次吃的时候是在美罗城，当时排了10分钟的队才排到的。这里到没那么夸张不过也有5-6个人，我这个吃货当然也不会错过咯！
REVIEW2950,+,USER2851,IP58,5,康师傅私房牛肉面，一听这个名字，让我想起了康师傅方便面，吃了才知道，两种是不能比的，牛肉面比较好吃点，而且他家的服务员顾存芳服务特棒！！！！
REVIEW2951,-,USER2852,IP2030,3,因为有会展所以下班后去了，六点钟里面还比较空，结果还是被领到门外的加座，我们没介意就做了，结果后悔不已，加座靠近电梯垃圾筒，不时有人出来吸烟！想换已经没有位置啦。7点就很多人排队，不明白为什么这里会这么多人，服务一般，菜量小，价格高。看来浦东真是好饭店太少。
REVIEW2952,-,USER2853,IP2031,5,价格大打亲民牌'家庭聚会来的这里环境好的一家店'服务真的没话说一顿饭下来服务员都已经熟悉了'特别是顾存芳'她人真好'特热情！
REVIEW2953,+,USER2854,IP387,5,去吃鱼头是我们的最爱，最多吃了三个他家鱼头里的面条是素菜面颜色都的绿的，酱椒鱼头好吃点，面是免费送的，生意还不错
REVIEW2954,+,USER2855,IP2032,5,好像是新开不久的店，总体感觉还蛮干净、温馨的。跟朋友看到现在有特价菜就进来试试，点了上汤芦笋，8元一盘，料很足啊，味道也好，真的很划算。老碗鱼、茄子豆角也都不错，适合朋友、家庭聚会来吃。
REVIEW2955,-,USER2856,IP810,5,性价比很高的餐厅，虽然事先定了位，但是人不是很多也，不用等位，口味也很不错，推荐
REVIEW2956,-,USER2857,IP58,5,康师傅私房牛肉面，他家不仅面条有嚼劲，汤头也很美味，环境很优雅！服务员服务更是没话说！特别是顾存芳很不错！
REVIEW2957,+,USER2858,IP1147,5,烤鸭很好吃皮酥肉嫩，服务也很好，感觉没什么不对的地方。环境也是相当的好，还可以看到外面，可以边吃饭边赏景。还会再去的。
REVIEW2958,+,USER2859,IP2033,5,喜欢这里的音乐。音量刚刚好，和朋友聊天也不吵，静下来时又完全可以享受它。还有很多明信片可以选择，最重要的是我可以把要写的东西写好，店里免费为你寄出哦
REVIEW2959,-,USER2860,IP2034,5,地方还算比较明显 新旺对面的弄堂里面 新开的关系 人不算很多 不过也差不多坐满了 预约了晚上的位子 店员留好榻榻米的位置了 需要脱鞋 刺身很是新鲜 三文鱼切的很厚 很满足的说 牡丹虾比甜虾吃起来要更糯一点 肉质更饱满一些 推荐 这家私厨热菜不多 点了鹅肝和寿喜锅 味道都非常不错
REVIEW2960,-,USER2861,IP2035,3,不吃一次吧遗憾的，可真的吃了感觉也就这样，甚至说鸭子还没有想象中的好，于是小失望了，这就是有些店为什么宁肯不去吃总想着的原因，不是说每一家都会让你吃到心满意足的。 他家的烤鸭又肥又少，感觉不值是真的，而那个芥末鸭掌我直接吃不下，不是很呛，但还是不能接受这种吃法，只当是饮食差异了吧，谁让自己不能接受呢。 服务态度也不好，感觉本来是想给个好的评价的，可是因为服务不好就会让人说出很多的不好来，这就是情绪，以后希望店家还是改进吧。
REVIEW2961,-,USER2862,IP2036,4,大冬天的，人家挣钱不容易。本来挺担心他家用的油不好，吃了几次，仔细观察了一下还是放心的。品种对于这种小摊来说算多的了，比较新鲜，肉我点的少，品质不知怎样，蔬菜豆腐还有馒头片还是不错的。
REVIEW2962,-,USER2863,IP2037,1,点的套餐，面条确实劲道，广告说是选用小麦1/4中心部分做的，牛肉很烂，广告说选用不过两岁黄牛肉精炖的.但肉有很多肥一共三块，面条很少碗很大，所谓茄汁汤也比较混油，吃面喝汤，可惜都不爽.要饮料什么也没有什么，说红茶原来用立顿有问题，那老早的事情为什么不下掉，豆浆说是早上煮的这会不新鲜什么，我是中午一点去的，这会都说不供应为何不指明只有早上供应，只给你推可乐美连达这些碳酸饮料，很搞笑我在吃饭中听到有人点红茶点单处喊红茶一杯.我严重怀疑点单的某些人居心不良，这点小聪明实在太糟糕了
REVIEW2963,+,USER2864,IP267,5,昨天是我老公的生日，准备庆祝下。由于没来过鸭王。所以提前一天就订了一个包间。。。订了一个大包间。名字很好玩、叫钓鱼台！和老公来看的时候笑了笑、由于星期天嘛，所以感觉中午的服务员们都很累的样子。看着挺心疼的。看钓鱼台的时候，有个男服务员。胖胖的。他以为我们找卫生间。说了句一直走到底就是卫生间了。我老公说不是，我们是来看包厢的。那个男服务员说：“哦哦  ，这样啊，不好意思。你们是看哪天的？”我们说了一会什么什么的。最后和那个男服务员说了谢谢就走了。下午我们提前来到鸭王。正好是他服务的。干活什么的都很好。下次来的时候还是会选择鸭王南方店的。因为真的很不错。。。
REVIEW2964,-,USER2865,IP2038,4,喜欢他们家的丰收日红烧肉一大快的好诱人，每次但是必点的一道菜，还有海瓜子味道非常的线，每次去生意都很好有时候还要等位，最好提前打电话预定这样就不用等了，态度还不错就是服务员太少了。
REVIEW2965,+,USER2866,IP446,5,可以吃西班牙火腿和鱼子酱的地方，适合下午跟朋友谈事，也可以做SPA，上次去碰到包小柏了， 停车很方便， 听说是林彪的宅子。
REVIEW2966,+,USER2867,IP410,5,去坐车时，有点饿，就去康师傅吃了份面，虽然价格是贵了点，不过味道不错，面很劲道，汤很浓很香，服务也好，偶尔吃一下不错奥。
REVIEW2967,+,USER2868,IP175,5,没有什么理由，就是爱到他家去吃饭，因为去过好多次，感觉都很好，去年有一次我去他家吃饭，临走是把钱包忘记了，等我第二天去时他们工作人员就还给我了，让我很感动，所以我非常相信他们。。。。。
REVIEW2968,+,USER2116,IP2039,5,去全家买个东西的时候看到这家店的，好像是新开的样子，是一家面包店。看样子应该不错就进去逛逛了。里面品种蛮多的。因为我早餐都吃面包，而且我很喜欢吃面包，所以正合我的胃口。而且正好换一家面包店，换几个品种尝尝。挑了吐司，菠萝包等经典的面包，又拿了个芒果欧布蕾尝尝鲜。路上吃了一个很好吃。店里面挺卫生的，让人很放心，服务态度蛮好的。回去吃吃看，好吃的话再来买。
REVIEW2969,-,USER2869,IP2040,5,环境不错，有很浓的文化气息，店内的字画多为真迹，家具、桌椅多为红木，瓷器也都是收藏级的，店家说如果喜欢也可以买回家的；有很多红酒可选，是零售价；有很多的绿色食品销售，店里销售的产品也都是厨房的原料；用餐需要预约，按不同客人的口味推荐菜品，很健康，品味也高；还是会员制的，会员可以打折，看中的产品可以送货，很方便。
REVIEW2970,+,USER2870,IP46,5,从进店里就一路接受服务员的问好，感觉很棒，环境也很好，请客吃饭蛮有面子的，招牌红烧肉很好吃，肥而不腻，膏蟹就一般了
REVIEW2971,-,USER2871,IP18,4,  康师傅好好呀，服务环境还可以，但面条价格有点贵，味道不过还好，也许是物美价廉吧，呵呵，继续关注康师傅
REVIEW2972,+,USER2872,IP58,5,在这里吃过几次了，一次吃的是招牌红烧牛肉面，肉很大很嫩，面条很有嚼劲，比平时吃的面条宽。用的会员卡88折也算划算。服务员顾存芳服务很周到！！！！
REVIEW2973,-,USER2873,IP2041,5,定西路上的S1酒吧目前很火爆啊，环境很幽雅，音乐效果音质都很不错，每周都有主题活动和派对，貌似还有桌游，在那边可以认识很多新朋友，下次还会过去玩玩的，呵呵
REVIEW2974,-,USER2874,IP951,4,公司在乐虹坊附近 吃好中饭和同事买了这家店的饮料喝 我们感觉都蛮好喝的 味道满纯的 他们家还搞了个积分卡 以后积满10杯就送1杯 不错不错 店里老干净的
REVIEW2975,-,USER2875,IP2042,3,只单评论烤鸭，因为别的都不咋样。就烤鸭好吃。服务和环境也很一般。
REVIEW2976,-,USER2876,IP2043,5,还不错的一个快餐店东西多还不错。 夏天有绿豆还有烧仙草。比较正宗的福建厦门小吃。
REVIEW2977,+,USER2877,IP1413,5,味道好香 嗯嗯一大早就来火车站等车，居然居然走错了在地下一层来回走 所以就进了康师傅问路还有时间  一大早虽然吃牛肉有的奢侈 不过闻到了他们家新鲜熬的牛肉汤就走不动了 嗯没让我失望味道真心不错还有整块肉 以前吃的那些牛肉面都没见过整块肉耶 基本上都是片的搅搅就没肉影了
REVIEW2978,-,USER2878,IP2044,1,请问一个服务员穿低胸装给我倒杯水问我要了500我不给，然后他们经理理直气壮的说这要给的，是小费是什么意思啊我去年买了个表？
REVIEW2979,+,USER2879,IP2045,5,吃完刚刚回家，对他们家最大的感觉就是生意太好了，人太多了，大厅满满的都是人，走路都没地方走，去的时候有点晚还等位了，好在服务还不错，菜也上的蛮快的
REVIEW2980,-,USER2880,IP2046,3,感觉苏武牧羊店做大做强了之后就不是显得那么有性价比了，这个时候这么冷的天，店里应该是很有人气的，这次去人也不是很多。东西是还行，相对来说贵了一点点，当然苏武牧羊就是这个价钱。感觉相对于其他火锅店不是很实惠。当然环境还有服务不是一般得店能比的，还是表扬一下！！！
REVIEW2981,-,USER2881,IP2047,3,  新开的广场 人气自然不是很足 就算是有点名气的芋贵人 生意还是冷冷清清的 相对于别的芋贵人 这家给的量我觉得少了 而且好像还比七浦路的稍贵了那么一点 别的味道还是差不多的
